OBJECTID,IN_FID,2019年线上送餐快餐可达性,2019年线上送餐快餐可得性,2019年线上送餐快餐平均价格,2019年线上送餐快餐可选择性,2019年线上送餐正餐可达性,2019年线上送餐正餐可得性,2019年线上送餐正餐平均价格,2019年线上送餐正餐可选择性,2019年线下步行快餐可达性,2019年线下步行快餐可得性,2019年线下步行快餐平均价格,2019年线下步行快餐可选择性,2019年线下步行正餐可达性,2019年线下步行正餐可得性,2019年线下步行正餐平均价格,2019年线下步行正餐可选择性,2023年线上送餐快餐可达性,2023年线上送餐快餐可得性,2023年线上送餐快餐平均价格,2023年线上送餐快餐可选择性,2023年线上送餐正餐可达性,2023年线上送餐正餐可得性,2023年线上送餐正餐平均价格,2023年线上送餐正餐可选择性,2023年线下步行快餐可达性,2023年线下步行快餐可得性,2023年线下步行快餐平均价格,2023年线下步行快餐可选择性,2023年线下步行正餐可达性,2023年线下步行正餐可得性,2023年线下步行正餐平均价格,2023年线下步行正餐可选择性,2025年线上送餐快餐可达性,2025年线上送餐快餐可得性,2025年线上送餐快餐平均价格,2025年线上送餐快餐可选择性,2025年线上送餐正餐可达性,2025年线上送餐正餐可得性,2025年线上送餐正餐平均价格,2025年线上送餐正餐可选择性,2025年线下步行快餐可达性,2025年线下步行快餐可得性,2025年线下步行快餐平均价格,2025年线下步行快餐可选择性,2025年线下步行正餐可达性,2025年线下步行正餐可得性,2025年线下步行正餐平均价格,2025年线下步行正餐可选择性,Cluster,建成时长,物业费,与市中心的距离,省,城市,行政区,小区,均价,地址,lng,lat
217,217,692.9109494,0.006765624,21.7527594,6.390635484,352.4757113,0.003385302,32.37959036,9.363265596,157.2520652,0.024459263,20.52760481,5.615573586,199.3551349,0.011971966,65.2192135,9.365787758,1616.334292,0.018618218,22.65067234,7.22180496,399.8260248,0.003909246,31.5336399,11.1688399,62.38406227,0.008692867,20.67462185,4.083156807,165.0583824,0.009435774,67.56766161,9.994640575,907.1375818,0.009791123,23.94980505,7.142081883,500.5760774,0.005060543,44.45315872,10.7616467,56.15112245,0.009410481,25.1095625,6.081460918,137.020952,0.008033962,72.19489459,9.935443789,1,28,0.5,15049.04018,浙江,杭州,萧山,渔家浜小区,21620,萧山 - 北干 - 渔家浜,120.273704,30.160016
218,218,745.0523258,0.007022767,21.70563619,6.373902959,386.0562144,0.003563075,32.59710182,9.406732701,214.1584134,0.036342155,24.46294627,5.322523712,180.9727562,0.009761684,69.59265968,10.23174136,1673.188401,0.016975356,23.14649268,7.261651588,437.3138358,0.004102126,31.56821613,11.12510901,154.7062216,0.028254316,18.42419939,5.123815454,179.4238883,0.009521536,63.86431298,10.25558373,961.880355,0.009648705,24.00988868,7.158968872,542.6494203,0.005208882,44.83588211,10.99251194,105.4997571,0.018770069,23.52042717,5.749073404,143.3992228,0.00769392,68.89741347,10.25963118,1,28,0.5,14416.07455,浙江,杭州,萧山,常源弄小区,22000,"萧山 - 城厢 - 常源弄1,2号",120.266166,30.160959
219,219,768.0031016,0.00710705,21.65828283,6.328078437,399.7628909,0.003626631,32.58168478,9.402081129,213.76026,0.046511281,24.98148617,5.147705943,159.7707356,0.009404435,75.53974311,11.00523544,1680.266695,0.016315948,23.4443199,7.284288126,451.4661456,0.004156632,31.64196,11.11218867,181.8269862,0.040356096,19.9436381,5.507656348,178.1020536,0.010120651,65.35671439,10.16664079,974.2410455,0.009481446,24.00466175,7.172802758,551.7342251,0.005184289,44.97736661,10.96681685,126.1445621,0.028116702,24.70765395,5.85184525,138.2062859,0.007945622,71.60355255,10.01794883,1,28,0.5,13939.36167,浙江,杭州,萧山,药店弄1号小区,22000,萧山 - 城厢 - 西河路294号,120.260523,30.161829
220,220,1171.287535,0.009476763,20.32361152,5.889358152,560.3275727,0.004490021,30.28875245,9.628589866,88.25571003,0.022488954,17.61437724,5.24325008,135.0802592,0.011744179,58.21962893,10.80028135,2764.778832,0.022871297,23.02653876,7.221867395,556.0131216,0.004544571,32.63271045,10.29454583,68.77318467,0.01890492,16.18751325,4.939883057,155.4906578,0.01128326,56.69344402,9.328977548,1285.33891,0.010928068,22.61815423,6.918254666,632.9819017,0.00535409,40.4118301,10.5579604,39.88922533,0.011078159,20.41084382,6.310803056,124.6218422,0.009171152,62.87111436,10.14201632,1,28,0.5,10271.11257,浙江,杭州,西湖,当弄新村,22600,西湖 - 西湖三墩 - 振华路,120.077392,30.319882
221,221,433.2999593,0.005185953,20.94176371,6.504688092,238.9220363,0.002828008,30.2641217,8.031109035,70.76068365,0.016038412,19.99055889,5.308524664,68.25224918,0.005000317,55.13158506,9.801029293,1217.319651,0.014717761,22.85526544,7.25625827,258.0052357,0.003028774,34.63092795,10.89134726,78.07170154,0.01710534,18.89692938,5.387453051,51.92813169,0.003941352,67.93971127,7.119614035,645.9093729,0.007562135,23.21092255,7.08680304,323.2036615,0.003722281,40.22945902,9.469594728,52.79896227,0.012477964,21.22863966,6.911699531,40.9128814,0.003031705,75.24688397,8.535561207,1,28,0.5,10117.41435,浙江,杭州,拱墅,宁和弄小区,23019,"拱墅 - 半山 - 宁和弄,近山前路",120.183736,30.354443
222,222,680.3559508,0.00606071,21.33167591,6.427307789,352.2796793,0.003049715,30.17894609,8.736082798,129.7933834,0.061355066,24.7926268,5.189591627,230.4524941,0.034986184,51.25366644,8.202674785,1846.718607,0.016522519,22.58186066,7.230452419,363.2005594,0.003130559,33.35781018,10.86771563,69.89634148,0.029185717,17.38508723,4.837095975,135.1298503,0.023213381,64.29722878,9.900189919,863.7511049,0.008011862,23.47097578,7.064062015,442.6967688,0.003975842,41.0762215,10.1440718,48.10939001,0.01963421,23.56705434,6.045369359,112.3532944,0.018228413,58.53354706,10.83191669,1,28,0.5,8064.031764,浙江,杭州,拱墅,天堂园社区汽轮宿舍,23925,拱墅 - 石桥 - 石桥路344号,120.190037,30.330641
223,223,1167.756872,0.009292888,20.2990069,5.875839073,556.7286508,0.004383931,29.9109403,9.681749221,112.7417205,0.020927698,18.98412667,5.561602375,147.702479,0.008947863,64.25974131,11.12162148,2769.613362,0.022491254,22.9929697,7.221073946,558.514562,0.004482529,32.5815475,10.35627733,97.40563129,0.017256117,16.81242642,4.931790054,179.3915428,0.01030877,61.73843345,10.04170288,1297.834754,0.010849667,22.54911455,6.891631862,630.564944,0.005212542,40.18235604,10.60827238,58.27248066,0.010625743,20.13005791,6.19752033,140.1980675,0.00806604,63.08033942,10.99871945,1,28,0.6,10307.93785,浙江,杭州,西湖,三墩街227-301号小区,24200,西湖 - 西湖三墩 - 三墩街227-301号,120.079689,30.323279
224,224,1977.767651,0.007952107,22.22487369,6.356659122,1080.836218,0.004353369,34.44723826,10.10058523,122.8842734,0.00988757,19.68416658,5.204236003,215.4010807,0.00574106,79.13152559,11.2857076,4022.75551,0.016421683,23.03876365,7.223894528,754.2373463,0.003037575,30.02109125,11.02692078,46.65932912,0.003971605,24.36758042,5.150057674,184.7089052,0.004882948,83.75244704,11.25715077,1439.242644,0.005854268,24.72738301,7.110561542,1048.998213,0.004257699,47.58438823,11.18954727,39.21453163,0.003292145,22.667459,6.382410348,136.1626125,0.003733619,86.69068278,11.4910288,1,28,0.5,2891.323182,浙江,杭州,拱墅,体育场路2号小区,25059,拱墅 - 宝善 - 体育场路2号,120.181845,30.273232
225,225,1788.954851,0.006980429,22.06357779,6.269306512,1069.749394,0.004212273,35.14511615,10.32596634,167.2833301,0.0147038,24.34997322,5.615245053,264.4224646,0.00756174,103.6734805,11.29926005,3465.535998,0.013644448,23.36718838,7.242513909,743.9106832,0.002943278,28.95024693,10.46525225,123.6445522,0.010643187,22.78314573,4.610511899,212.6391564,0.00602526,113.7904358,11.86018749,1271.393642,0.005047663,24.95489116,7.178610354,970.9191518,0.003819015,48.38974945,11.25075477,91.07597459,0.007920855,27.5777263,5.931480559,162.9073842,0.00466745,101.2029602,10.94407058,1,28,0.5,2838.413983,浙江,杭州,拱墅,古新路小区,25809,拱墅 - 湖墅 - 古新路1-4号,120.147468,30.282794
226,226,659.6812417,0.00649978,21.68902198,6.397388322,331.1297839,0.003200766,32.206608,9.341119248,121.0562382,0.02041973,22.90174702,5.675127116,161.2018088,0.009298078,66.53504137,9.695241326,1535.134031,0.017335015,22.77893709,7.176670181,374.96045,0.003695152,31.47639393,11.23379475,58.95633374,0.01093252,21.29720602,5.023553283,111.2328851,0.006197122,65.44594786,8.574302508,868.1928429,0.009433203,23.84272733,7.208211272,465.6551216,0.004696819,44.27919912,10.79016304,50.00877228,0.009716087,24.13566501,5.788930199,86.37675949,0.004918182,71.24982319,9.227280467,1,28,0.5,15126.05412,浙江,杭州,萧山,高润公寓,26000,萧山 - 城厢 - 道源路,120.270154,30.154773
227,227,1715.042269,0.008927081,20.79095624,6.132605527,902.9904637,0.004588002,30.86582874,9.874010221,110.6822038,0.014905475,22.51034914,5.697179721,132.3875985,0.005914056,86.99966011,12.22777405,3684.112036,0.019553729,23.05417082,7.220263256,800.7308525,0.004187797,28.71518233,10.14135655,54.82673906,0.008229744,25.59383288,5.568426017,172.1309738,0.007446874,95.0241596,13.26027407,1431.596015,0.007797277,23.32658682,7.03475565,878.5149624,0.0045622,44.0451122,10.692451,46.36605005,0.006901673,23.45970146,6.62867481,126.2553654,0.00519423,88.11549723,12.52820453,1,28,0.5,6485.378399,浙江,杭州,拱墅,和睦南苑,27400,"拱墅 - 和睦 - 登云路,近莫干山路",120.12213,30.310404
228,228,1197.212699,0.00718741,20.60747385,6.06555271,686.9148918,0.004122131,30.67646139,9.769829964,23.85469209,0.004471728,38.34610346,5.893552341,146.1443362,0.008668443,95.8823823,11.7789763,2333.32073,0.015509917,23.14506658,7.234532942,501.9390608,0.00312486,28.3594367,10.21474212,24.12841508,0.004528903,28.20771579,5.947730186,118.3166255,0.00706699,82.29606144,10.98665453,973.936607,0.006155637,23.5674237,7.118510148,560.1488061,0.003543617,43.32350776,10.88934891,23.16186132,0.004251069,29.84565928,6.979910978,70.86024141,0.004606842,86.39247953,10.48138019,1,28,0.5,5131.437924,浙江,杭州,西湖,西溪路521号楼,27600,西湖 - 文三路 - 西溪路521号,120.108914,30.270676
229,229,713.5832802,0.006786051,21.6995631,6.425005574,367.7756844,0.003435687,32.56560823,9.451326263,154.1830675,0.022648862,24.07750559,5.762881998,174.2215984,0.00959218,65.86383585,9.547990921,1611.425361,0.016641425,23.09401342,7.219362929,415.7284883,0.003941246,31.5814923,11.14129262,96.15911163,0.01529245,19.51910571,5.731725172,152.503174,0.00812945,61.00606717,8.850488741,927.4138048,0.009477696,23.945769,7.139604401,514.86947,0.0049962,44.65128141,11.02523352,77.16569044,0.012345057,22.30014404,6.387735313,119.8552109,0.00648098,68.42360411,9.191857038,1,28,0.4,14585.92489,浙江,杭州,萧山,麻纺厂宿舍,28200,萧山 - 城厢 - 拱秀路22号,120.265625,30.157824
230,230,1655.0538,0.006748721,22.58962929,6.331727987,968.1853429,0.004001624,36.12176017,10.34275729,219.6506096,0.022679419,26.44893004,5.534535909,580.9934687,0.021675665,94.25369771,11.91757809,3519.015969,0.014678789,23.25180704,7.216976556,668.5480615,0.002784863,27.82091505,11.0414984,169.1125496,0.017692626,27.98376702,5.373985688,630.0197567,0.022544642,94.78827928,12.7501325,1246.535618,0.005192155,25.12476882,7.16260211,942.3330654,0.003898755,49.19998826,11.25104867,155.0662326,0.016024355,27.27117744,6.44500947,440.1654593,0.015389039,87.86533551,12.28185016,1,28,1,1174.610379,浙江,杭州,上城,"民权路7,9号小区",28800,"上城 - 城站 - 民权路7,9号",120.168803,30.251394
231,231,1871.728889,0.007930794,22.3154424,6.319891659,1001.084223,0.004250325,34.93034759,10.15795394,168.2363612,0.015735943,22.75651639,5.647089122,213.4278993,0.006084875,93.319432,11.73832569,3829.879544,0.016428648,23.17597766,7.229519174,696.0593682,0.002920063,29.19248288,11.2025161,114.7403634,0.01061668,22.30524088,5.610220352,217.3386885,0.006180478,88.46807304,11.52660106,1378.495034,0.005895072,24.59548301,7.07440447,989.7501487,0.004260047,47.08433852,11.26635981,97.31506942,0.008553295,31.30704346,6.396199541,153.2728983,0.004354917,86.41005818,10.70740624,1,28,0.5,3149.415363,浙江,杭州,上城,华家池小区,29882,上城 - 南肖埠 - 华家池路,120.188872,30.263857
232,232,1541.929379,0.006534755,22.59598151,6.303300334,904.4165517,0.003865847,36.21685804,10.32626525,255.0018068,0.027530923,25.75888876,5.789246382,452.6102381,0.017264668,95.09468474,11.3451579,3307.21679,0.014349939,23.21844093,7.214765131,628.3411057,0.002734783,27.35171398,11.12598996,178.5072737,0.019660705,29.08661076,5.179956421,464.6200532,0.017067432,98.494578,11.88252988,1169.707686,0.005081482,25.12637855,7.19443873,880.5609255,0.003783483,48.98232735,11.21588077,154.1490179,0.016355637,27.49967196,6.404439937,321.8631418,0.011651942,89.51407719,11.37103068,1,28,0.5,1536.946322,浙江,杭州,上城,水亭址22号小区,30200,上城 - 城站 - 水亭址22号,120.169362,30.245925
233,233,1630.809776,0.007200604,21.28588907,6.194497843,875.903083,0.003828419,32.91814963,10.33011526,117.6068312,0.012329672,24.02816168,5.672589392,260.8269238,0.00849675,99.96710624,12.63653857,3411.869161,0.01537019,23.22040917,7.248050593,717.7295784,0.003191695,29.42108,10.20842343,83.89565026,0.00930958,27.17797506,5.53439756,317.887681,0.0106549,111.8603755,13.32004644,1268.074047,0.00575151,23.92004785,7.095229083,826.0938982,0.003634729,46.00171012,11.15303291,58.4232628,0.006761016,23.38641245,6.88617955,221.7021641,0.007457213,107.040132,13.12258066,1,28,0.5,4994.687713,浙江,杭州,拱墅,和睦路75-143号小区,30335,拱墅 - 塘河 - 和睦路75-143号,120.135947,30.301229
234,234,1860.709528,0.006977684,22.23596039,6.328905895,1071.319746,0.004083288,35.84399596,10.16153695,175.2779594,0.018176995,25.73452854,5.335790362,447.6992292,0.012971876,100.7463518,13.47207419,3785.504649,0.014387778,23.1354147,7.238551605,741.0165152,0.002808305,28.67305958,10.66191117,99.43629626,0.010167532,30.31385329,5.232006637,391.2336427,0.011692768,106.7944829,13.49994137,1309.837777,0.004959418,25.1344701,7.138097583,1008.363166,0.003832838,49.08381886,10.98016647,96.52431996,0.01044496,28.41169041,6.271486964,335.96553,0.009898751,112.6441047,13.01898522,1,28,0.5,1837.889768,浙江,杭州,拱墅,天水巷小区,30975,"拱墅 - 武林 - 体育场路,近中山北路",120.1644,30.27385
235,235,1086.771435,0.005883311,22.13451137,6.255840577,539.0146535,0.0029374,33.09700037,9.421731997,105.0585438,0.013170589,22.77845228,5.174009091,196.8721802,0.007602305,88.09120628,11.69369762,2361.766671,0.013225396,23.20125575,7.194245532,434.6072141,0.002489148,33.82512245,10.94467898,59.39475214,0.007419794,30.60943537,5.021217211,256.6517409,0.00987181,82.73015408,11.98668253,898.2543308,0.005192045,23.93432054,6.973004231,617.2041931,0.003587068,44.86036279,11.11436422,40.37006701,0.004764422,23.36299846,5.963516774,173.9701834,0.006996611,87.88714154,11.52892319,1,28,0.5,5459.112463,浙江,杭州,上城,景芳东区,31012,"上城 - 景芳 - 三新路,近景芳路",120.210908,30.2709
236,236,1748.674148,0.008971901,20.74990871,6.11031521,984.2222094,0.005002721,31.7581904,10.03998888,302.9357454,0.03399466,24.98776102,4.815129099,254.3412486,0.009964621,69.63893974,12.00759109,3444.711105,0.01768054,23.08261838,7.24323053,760.7998665,0.003841147,28.56257333,10.24144232,148.7713616,0.017683926,18.93261974,4.973311092,246.183395,0.00952911,72.49716031,11.93995959,1355.3301,0.007057649,23.77821127,7.038111698,835.9767564,0.0042248,45.02463143,10.91007183,102.6647424,0.012424668,27.09082527,6.380669172,198.4656927,0.007759148,64.19615785,11.31426608,1,28,0.5,5494.607071,浙江,杭州,西湖,翠苑三区,31075,西湖 - 翠苑 - 翠柏路11号,120.11637,30.292113
237,237,1421.413622,0.006580279,22.1979373,6.246121947,709.6400764,0.003315149,33.93262549,10.20201785,331.1958457,0.041883737,25.575076,5.596766084,338.4654025,0.011816998,86.84600656,12.75300522,2974.201232,0.013963757,23.11090267,7.224881614,535.0368853,0.002487969,30.5122057,11.18829759,245.0339307,0.031336546,27.53550482,5.113238026,429.8318906,0.014873224,79.63397398,12.43223928,1085.042945,0.005127377,24.11435121,6.984882805,738.2453293,0.003534718,44.95427276,11.38530151,187.2703038,0.023412443,27.30087733,6.560153296,284.0275138,0.009924412,79.57106848,11.88492986,1,28,0.5,4302.411982,浙江,杭州,上城,凤起东路小区,31800,上城 - 景芳 - 凤起东路138号,120.200335,30.265432
238,238,1872.418535,0.007980442,22.53478475,6.299069628,1049.649438,0.004490112,35.86899847,10.24768535,138.5687465,0.015182913,21.52893906,5.321157185,296.6605708,0.008560293,87.64746776,10.65069131,3914.562195,0.016866832,23.33802139,7.244078336,722.8160844,0.003074791,28.54658415,11.12846749,83.51004856,0.009970925,26.41005475,5.091090947,249.7865366,0.00682362,83.55428064,11.22261499,1415.244183,0.006110092,24.92503147,7.154524507,1047.63915,0.004513728,48.03219166,11.20533929,62.69930661,0.007373683,30.758347,5.922749833,177.8530332,0.004921973,76.67464913,10.69571684,1,28,0.5,2380.86081,浙江,杭州,上城,横河新村,32115,上城 - 小营 - 环城东路22号,120.181805,30.253129
239,239,1847.94023,0.007121673,22.38531667,6.335199494,1059.461386,0.004153012,35.67136425,10.2808976,313.3106542,0.020407476,23.17956529,5.525813421,584.1473605,0.017434164,94.76540614,13.31949726,3866.575422,0.015180055,23.279647,7.231834504,731.5094365,0.00285585,28.6093853,11.03625843,175.1468458,0.01139372,28.15321189,5.623800728,616.4840372,0.018975774,96.17801112,13.44564429,1349.737056,0.005281125,25.10641491,7.139132581,1021.132913,0.003999268,49.19432698,11.15638879,158.7944552,0.010358376,25.83866648,6.704314458,451.4732102,0.013461081,95.2648371,13.34501859,1,28,0.2,1213.62452,浙江,杭州,拱墅,长宁街小区,32764,"拱墅 - 长庆 - 长宁街11,70,71,72,73号",120.168051,30.263679
240,240,1770.672646,0.007758741,22.54862558,6.231245021,979.1634831,0.004314699,36.02054912,10.45666241,230.6635314,0.028072195,21.32425347,4.996620343,258.2228569,0.008378243,88.22961679,10.03250255,3720.397331,0.016453581,23.35298162,7.221080688,680.6938655,0.002985111,28.59387535,11.087699,80.60731739,0.009800565,25.50466152,3.916072771,168.8183386,0.005153695,85.4580444,10.52044302,1350.588641,0.005981988,24.85333209,7.072873877,982.3688599,0.004358962,47.6035754,11.37555407,65.63158199,0.007742961,27.74494343,5.85347605,129.6020773,0.004041301,75.16845583,9.906220826,1,28,0.2,2683.282941,浙江,杭州,上城,凯旋路34号小区,32934,上城 - 凯旋/采荷 - 凯旋路34号,120.184231,30.249861
241,241,1759.959244,0.007446007,22.57592351,6.292107827,1005.869973,0.004276909,36.07180027,10.32543257,227.2943172,0.034014489,24.9983578,5.686688178,320.2945851,0.009703778,88.56573131,10.85141159,3713.235252,0.01595444,23.32951535,7.211562927,694.4282518,0.002964505,28.00369245,11.10559072,199.8090022,0.029640556,23.53189445,5.056753432,319.8407452,0.009334992,86.65136696,11.3095505,1334.462833,0.005750547,25.00864737,7.151941626,993.5067291,0.004246868,48.49566905,11.22607239,158.8369703,0.024106713,27.09632742,6.109824442,227.1789058,0.00668654,81.54761153,11.13994186,1,28,0.5,1913.162879,浙江,杭州,上城,清泰街188-222号小区,32945,上城 - 城站 - 清泰街182-226号,120.176221,30.249996
242,242,1870.716905,0.007034717,22.23754628,6.354917907,1073.615116,0.004103114,35.72375259,10.15322134,184.841549,0.017079065,24.72450731,5.00491366,450.9117285,0.012731784,96.81008795,13.53227884,3825.765597,0.014589326,23.15129066,7.234936322,743.2641258,0.002824721,28.6359807,10.69003422,86.35381059,0.008331499,29.38337388,5.206929725,394.8407172,0.011484121,102.5062014,13.61769248,1323.429344,0.005026767,25.13326306,7.192021304,1014.63423,0.003868756,49.08608036,11.01347977,81.4227867,0.008266011,27.56268035,6.361650838,336.62135,0.009679579,110.5634534,13.20190339,1,28,0.5,1763.825638,浙江,杭州,拱墅,"体育场路126,128号小区",33200,"拱墅 - 宝善 - 体育场路126,128号",120.165636,30.272547
243,243,1824.029325,0.00717289,22.45715035,6.342555568,1050.531802,0.004195147,35.71730537,10.14978097,252.69287,0.017845973,21.94057003,5.850333546,547.6298092,0.016380157,92.86249495,12.7963263,3836.838729,0.015381117,23.28359907,7.237267028,723.319487,0.002880749,28.53620528,11.04548494,221.9815964,0.015408604,25.95854046,5.468103529,602.7862321,0.01828069,89.24269832,13.30281828,1350.483426,0.00539922,25.07603967,7.14656017,1017.429884,0.004056852,49.15028959,11.11225347,209.1181092,0.014459151,26.10070944,6.588491311,430.4138471,0.012801683,88.69224908,12.93264961,1,28,0.5,1176.866099,浙江,杭州,上城,乌龙巷小区,33337,上城 - 小营 - 乌龙巷,120.169644,30.259445
244,244,1834.568053,0.007072671,22.39744477,6.332269585,1053.289134,0.004132165,35.71967185,10.28130933,310.9752152,0.020505328,23.20373886,5.481096465,612.6250692,0.01900207,95.5858362,13.30514407,3843.138492,0.015102163,23.28319052,7.226312233,726.8345015,0.002840161,28.58052708,11.01537084,179.5086483,0.011865209,28.12946513,5.638262686,655.7463306,0.020934845,97.42856976,13.42705179,1341.557721,0.005254351,25.11379036,7.151953211,1014.881306,0.003977033,49.23196899,11.10766037,162.6593407,0.010742613,25.82873486,6.735120652,473.5731825,0.014609327,95.29484479,13.31706642,1,28,0.5,1152.467687,浙江,杭州,拱墅,长庆街小区,33400,拱墅 - 长庆 - 长庆街,120.167683,30.263142
245,245,2040.891969,0.008119601,22.30164004,6.372152065,1148.048543,0.004598548,34.91291476,10.10874835,271.459808,0.018014273,23.50621667,5.364311978,313.9767958,0.007072516,82.83830246,11.49972957,4196.779873,0.016895981,23.18185184,7.212595354,785.9456053,0.003122262,29.34686198,11.01444032,164.168937,0.010878691,24.69194655,5.224072868,287.5284609,0.006429076,82.62570528,12.12505077,1488.159577,0.005975815,24.92339846,7.151467588,1113.923662,0.004471135,48.35135432,11.13117432,151.5027536,0.009937926,25.50576946,6.607671709,205.2884664,0.004557421,82.55262531,11.78820624,1,28,0.2,2254.905117,浙江,杭州,拱墅,大树路3号小区,33400,拱墅 - 潮鸣 - 大树路3号,120.177991,30.267415
